product_id,brand_id,product_name,description,ingredients,highlights
pimprod2042906,14,Berry Pop Lipstick,"FeaturesDesigned to wear perfectly with the cranberry shade BERRY POP Lip Crayon & BERRY POP Cheek Trio.The luxurious formula includes emollient aloe vera for all-day hydration and comfortable, flexible wear.Formulated WithoutParaben FreeMineral Oil FreeD5 Free","Tridecyl Trimellitate, Trimethylolpropane Triisostearate, Polybutene, Octyldodecanol, Microcrystalline Wax (Cera Microcristallina), Hydrogenated Polyisobutene, Vp/Eicosene Copolymer, CI 77891 (Titanium Dioxide), Caprylic/Capric Triglyceride, Polyethylene, Mica, CI 15850 (Red 7 Lake), CI 19140 (Yellow 5 Lake), Dicalcium Phosphate, CI 77491 (Iron Oxides ), Stearalkonium Bentonite, Silica, Hydrogenated Styrene/Butadiene Copolymer, CI 42090 (Blue 1 Lake), Phytosteryl Isostearate, CI 77492 (Iron Oxides), CI 15850 (Red 6), Propylene Carbonate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Ethyl Vanillin, Rubus Idaeus (Raspberry) Leaf Extract [Rubus Idaeus Leaf Extract], Calcium Aluminum Borosilicate, Aluminum Calcium Sodium Silicate, Calcium Titanium Borosilicate, Alumina, Calcium Sodium Borosilicate, Tocopherol, Synthetic Fluorphlogopite, Tin Oxide.",
pimprod2042909,26,Lip Velvet Full,"BenefitsSoft-focus, velvety-smooth finish will diffuse the appearance of lip textureWeightless, true-matte color will offer effortless, always polished lip looksCushioned, comfortable wear will move with you without feeling heavy and dryTeardrop-shaped cushioned wand allows you to both line and apply for one-swipe, on-the-go colorEasy to apply for all skill levels—especially beginnersColor appears seamlessly natural, smoothing and moisturizingPlush and elastic feeling with a soft focus effectFuller-bodied, rich mousse texture","Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Isododecane, Silk Powder/Serica/Poudre De Soie, Tribehenin, Polyglyceryl-2 Triisostearate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Vp/Hexadecene Copolymer, Diisostearyl Malate, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Sorbitan Sesquiisisterate, Triethoxycaprylylsilane, Polyglyceryl-2 Diisostearate, Fragrance/Parfum, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 6 Lake (CI 15850)",Cruelty Free
pimprod2042977,21,Rouge Dior Lipstick Refill,"BenefitsRefillable, the iconic Rouge Dior Lipstick reflects the House of Dior approach to sustainable beauty. With the same formula as the Rouge Dior lipstick, the refill enables you to replenish or change up your lipstick shades as often as you like in eco-conscious style.","300 Nude Style Polyglyceryl-2 Triisostearate, Dimethicone, Helianthus Annuus (Sunflower) Seed Wax, Trimethylolpropane Triisostearate, Dimethicone Crosspolymer, Silica, Cera Carnauba (Copernicia Cerifera (Carnauba) Wax), Mica, Butyrospermum Parkii (Shea) Butter, Hibiscus Sabdariffa Flower Extract, Candelilla Cera (Euphorbia Cerifera (Candelilla) Wax), Simmondsia Chinensis (Jojoba) Seed Oil, Brassica Campestris (Rapeseed) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Parfum (Fragrance), Butyrospermum Parkii (Shea) Butter Unsaponifiables, Aluminum Hydroxide, Opuntia Ficus-Indica Flower Extract, Camelina Sativa Seed Oil, Polyglyceryl-3 Diisostearate, Punica Granatum Flower Extract, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Propyl Gallate, Paeonia Officinalis Flower Extract. May Contain: Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), Ci 42090 (Blue 1 Lake), Ci 15850 (Red 7).",
pimprod2043018,19,Metallic Everlasting Hyperlight Vegan Transfer,"BenefitsAll-day transfer-proof wearExtreme hyperlight comfort with a non-drying feelMetallic finishUltra-thin, flexible formula helps prevent caking & flakingSlim precision tip for complete control100% veganFeatures100% of wearers agreed that this lipstick felt comfortable even after 8 hours**In a consumer study on 32 volunteersKey IngredientsRaspberry stem cells nourish lips & help provide all-day comfort","Metallic Queen of Poisons: Dimethicone, Trimethylsiloxysilicate, Trisiloxane, Mica, Isododecane, Isononyl Isononanoate, Cera Microcristallina/Microcrystalline Wax/Cire Microcristalline, Synthetic Fluorphlogopite, Cetyl Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Disteardimonium Hectorite, Illite, Alcohol Denat., C30-45 Alkyl Dimethicone, Caprylic/Capric Triglyceride, Ethyl Vanillin, Silica, Aqua/Water/Eau, Tin Oxide, Laureth-4, Rubus Idaeus (Raspberry) Leaf Extract, Dicalcium Phosphate, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Red 28 Lake (Ci 45410), Blue 1 Lake (Ci 42090).",
pimprod2043044,21,Rouge Dior Lipstick,"BenefitsRouge Dior lipstick is now available in captivating, universally flattering shades in satin and velvet finishes for flawless, long-lasting wear. Wear Dior with its new sleek and magnetic, couture, refillable case, outfitted with the Christian Dior belt and silver cannage.","769 Rouge Ardent: Polyglyceryl-2 Triisostearate, Helianthus Annuus (Sunflower) Seed Wax, Octyldodecanol, Trimethylolpropane Triisostearate, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Helianthus Annuus (Sunflower) Seed Oil, Olus Oil (Vegetable Oil), Squalane, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Calcium Carbonate, Cera Alba (Beeswax), Oryza Sativa (Rice) Bran Wax, Butyrospermum Parkii (Shea) Butter, Calcium Aluminum Borosilicate, Dimer Dilinoleyl Dimer Dilinoleate, Disteardimonium Hectorite, Hibiscus Sabdariffa Flower Extract, Lauryl Peg-10 Tris(Trimethylsiloxy)Silylethyl Dimethicone, Hydrogenated Vegetable Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Brassica Campestris (Rapeseed) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Butyrospermum Parkii (Shea) Butter Unsaponifiables, Parfum (Fragrance), Candelilla Cera (Euphorbia Cerifera (Candelilla) Wax), Propylene Carbonate, Opuntia Ficus-Indica Flower Extract, Camelina Sativa Seed Oil, Polyglyceryl-3 Diisostearate, Punica Granatum Flower Extract, Aluminum Hydroxide, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Propyl Gallate, Tocopherol, Paeonia Officinalis Flower Extract. May Contain: Ci 15850 (Red 7), Ci 45410 (Red 28 Lake), Ci 77499 (Iron Oxides), Ci 42090 (Blue 1 Lake).",
pimprod2043059,55,Matte Brat,"FeaturesGlides on smoothly for a long-lasting, velvety matte finishStays put through eating, drinking and lip lockingPairs with Matte Brat Lip LinersBenefitsFYI: All af94 products are 100% vegan, cruelty-free and cleanly-formulated.","Kat Nap: Synthetic Wax, Dimethicone, Isododecane, Octyldodecanol, C10-18 Triglycerides, Trimethylsiloxysilicate, Diisostearyl Malate, CI 77891 (Titanium Dioxide), CI 77491 (Iron Oxides), Ozokerite, Alumina, Lauroyl Lysine, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Silica, Barium Sulfate, CI 19140 (Yellow 5 Lake), CI 15850 (Red 7 Lake), Aluminum Hydroxide, Oryza Sativa (Rice) Bran Extract, Lecithin, Phenoxyethanol, Butyrospermum Parkii (Shea Butter), Tocopherol, Caprylyl Glycol, CI 42090 (Blue 1 Lake), Helianthus Annuus (Sunflower) Extract, Ethylhexylglycerin, Hexylene Glycol, CI 77499 (Iron Oxides), Rosmarinus Officinalis (Rosemary) Leaf Extract, Synthetic Beeswax, Fragaria Vesca (Strawberry) Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Rubus Idaeus (Raspberry) Seed Oil, Sambucus Nigra Seed Oil, CI 77492 (Iron Oxides), CI 45410 (Red 28 Lake).",
pimprod2043287,30,L'Absolu Rouge Intimatte Buildable Soft Matte Lipstick,"BenefitsInfused with caring ingredients, Intimatte is enriched with grand rose extracts and ceramides for hydration and lasting comfort for up to 12 hours* with a petal shaped bullet for even application in one swipe.Now available in 8 beautiful nude shades designed to be universally flattering, L'Absolu Rouge Intimatte is your perfect lipstick for a gorgeous nude flush or pop of color to add to your everyday look or special occasion.*In a consumer studyFeaturesUp to 12H hydration*Soft Matte FinishContains Ceramides & Grand Rose Extracts for comfort*In a consumer studyKey IngredientsCeramides: Lasting comfort for up to 12H*Grand Rose Extracts: Hydration and moisture.*In a consumer study",,
pimprod2043307,28,Dual Ended Lipstick & Liner,"BenefitsNatural matte finishFull coverageCreamy, glide-on formulaPrecision tip liner compliments lipstick shade for your best matchInnovative dual-ended componentFeaturesProudly cruelty free with clean ingredientsKey IngredientsCastor seed oil has skin conditioning benefits to help lips appear healthier and more supple","Lipstick: Diisostearyl Malate; Hydrogenated Polyisobutene; Synthetic Wax; Polyglyceryl-2 Isostearate/Dimer Dilinoleate Copolymer; Caprylic/Capric Triglyceride; Dimer Dilinoleyl Dimer Dilinoleate; Polyhydroxystearic Acid; Copernicia Cerifera (Carnauba) Wax; Disteardimonium Hectorite; Silica; Phenoxyethanol; Tocopherol. MAY CONTAIN: Titanium Dioxide (CI 77891); Iron Oxides (CI 77491, CI 77492, CI 77499); Mica; Red 7 Lake (CI 15850); Red 28 Lake (CI 45410); Red 6 Lake (CI 15850); Blue 1 Lake (CI 42090).Liner: Triethylhexanoin, Microcrystalline Wax/Cera Microcristallina/Cire Microcrystalline, Caprylic/Capric Triglyceride, Synthetic Wax, Polyglyceryl-2 Triisostearate, VP/Hexadecene Copolymer, Copernicia Cerifera (Carnauba) Wax, Paraffin, Disteardimonium Hectorite, Silica, Polyhydroxystearic Acid, Triethoxycaprylylsilane, Aluminum Hydroxide, Phenoxyethanol MAY CONTAIN: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Mica, Red 7 Lake (CI 15850), Red 28 Lake (CI 45410), Red 6 Lake (CI 15850), Blue 1 Lake (CI 42090), Red 30 (CI 73360), Red 33 Lake (CI 17200).Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.","Clean Ingredients, Cruelty Free, Give Back"
pimprod2043351,42,Superstar Lips Lipstick,"FeaturesLayer it over Pillow Talk Matte Revolution (sold separately) to give your favorite shade a shimmering, diamond-like top coat.Apply it with Pillow Talk Lip Cheat for a color-rich finish or wear alone for a shimmering veil of sparkle.","Polybutene, Diisostearyl Malate, Hydrogenated Polyisobutene, Polyethylene, Vp/Hexadecene Copolymer, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Mica, Ethyl Vanillin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Phospholipids, Limonene, Aroma (Flavor), Hyaluronic Acid, Saccharomyces Cerevisiae Extract, Sodium Chondroitin Sulfate, Tocopherol, Citral, Diamond Powder, Dicalcium Phosphate, Tripeptide-29, Tin Oxide. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 6 (CI 15850), Red 7 Lake (CI 15850), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985), Blue 1 Lake (CI 42090).",
pimprod2043355,42,Matte Revolution Lipstick,"BenefitsThe lipstick features 3D glow pigments that help lips appear wider and fuller.The matte formula is enriched with Charlotte's secret ingredient and orchid extract to protect and soothe lips for a cashmere finish.The unique, square-angled tip mimics the shape of a lip brush for a precise application.Matte Finish.Long-Wearing.Without Parabens.FeaturesThe lipstick features 3D glow pigments that help lips appear wider and fuller.The matte formula is enriched with Charlotte's secret ingredient and orchid extract to protect and soothe lips for a cashmere finish.The unique, square-angled tip mimics the shape of a lip brush for a precise application.This lipstick comes in a range of shades, including the bestselling Pillow Talk, giving every woman the choice of a perfect nude or pop of color.This product is an Allure Best of Beauty award winner.","Neopentyl Glycol Dicaprylate/Dicaprate, Trimethylolpropane Triisostearate, Dimethicone, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyethylene, Polybutene, Dimethicone Crosspolymer, Silica, Dicalcium Phosphate, Mica, Ethyl Vanillin, Caprylic/Capric Triglyceride, Tocopherol, Carthamus Tinctorius (Safflower) Seed Oil, Zea Mays (Corn) Oil, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Carica Papaya (Papaya) Fruit Extract, Orchis Mascula Flower Extract, Bixa Orellana Seed Extract, Bht, Tocopheryl Acetate, Tin Oxide. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 7 Lake (CI 15850), Red 6 (CI 15850), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985), Red 28 Lake (CI 45410), Blue 1 Lake (CI 42090).",
pimprod2043358,42,K.I.S.S.I.N.G Lipstick,"BenefitsEnriched with Charlotte's secret ingredients, the K.I.S.S.I.N.G formula protects lips from UV damage, leaving them cashmere-soft and irresistible.A special blend of waxes maintains the rich color while making this lipstick glide over the contours of your lips, with no bleeding outside the lip line.Light-diffusing pigments give lips a brilliant, multi-dimensional finish and full-bodied effect.Formulated WithoutParabensSulfates","Octyldodecanol, Polybutene, Pentaerythrityl Tetraisostearate, Ethylene/Propylene Copolymer, Caprylic/Capric Triglyceride, VP/Hexadecene Copolymer, Mica, Diisostearyl Malate, Silica, Hydrogenated Styrene/Methyl Styrene/Indene Copolymer, Ozokerite, Stearalkonium Bentonite, Propylene Carbonate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Crambe Abyssinica Seed Oil, Ethyl Vanillin, Bixa Orellana Seed Extract, BHT, Dicalcium Phosphate, Tin Oxide. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 6 (CI 15850), Red 7 (CI 15850), Red 7 Lake (CI 15850), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985), Blue 1 Lake (CI 42090).",
pimprod2043359,42,Hyaluronic Happikiss Lipstick Balm,"BenefitsHydratingPlumpingFeaturesThis lipstick balm formula was created to leave lips looking plumper, smoother, and more hydrated while giving them a happy glow.It glides on with a nourishing, cushiony, dewy-soft, gloss finish, and features high-performance, hydrating color your lips will love.""Happikiss is happiness"" - Charlotte Tilbury.Key IngredientsHyaluronic Acid: Hydrates and nourishes for plumper-looking lips.C-Peptide: Reduces the appearance of vertical lip lines.Rich Emollients: Increase color payoff and provide a glossy finish.","Happiberry: Diisostearyl Malate, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Bis-Diglyceryl Polyacyladipate-2, Hydrogenated Polyisobutene, Ceresin, Octyldodecanol, Synthetic Wax, Pentaerythrityl Tetraisostearate, 1,2-Hexanediol, Disteardimonium Hectorite, Sodium Hyaluronate, Passiflora Edulis (Passion Fruit) Seed Oil, Theobroma Grandiflorum (Cupuacu) Seed Butter, Palmitoyl Hexapeptide-12, Parfum (Fragrance), Tocopheryl Acetate, Propylene Carbonate, Caprylic/Capric Triglyceride, C10-18 Triglycerides, Triolein, Stearalkonium Hectorite, Glyceryl Dioleate. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Red 7 Lake (CI 15850).",
pimprod2043360,42,Hot Lips Lipstick,"BenefitsCharlotte's famous celebrity Hot Lips club features iconic lipstick shades. Both Matte Revolution and K.I.S.S.I.N.G formulas are featured in the range from a light satin finish nudes to deep matte berries. A range of pop shades in pink, red, and orange hues rounds out the range.Key IngredientsThe Lipstick Tree Extracts: Protect your lips from UV damage and oxidative stress.3D Glowing Pigments: Create the illusion of lit-from-within lips that appear wider and fuller.Orchid Extract: Softens, protects, and hydrates for younger-looking, healthy lips.","Octyldodecanol, Polybutene, Pentaerythrityl Tetraisostearate, Ethylene/Propylene Copolymer, Caprylic/Capric Triglyceride, VP/Hexadecene Copolymer, Diisostearyl Malate, Silica, Hydrogenated Styrene/ Methyl Styrene/ Indene Copolymer, Mica, Ozokerite, Dicalcium Phosphate, Stearalkonium Bentonite, Propylene Carbonate, Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate, Crambe Abyssinica Seed Oil, Ethyl Vanillin, Bixa Orellana Seed Extract, BHT, Tin Oxide. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Carmine (CI 75470), Red 7 Lake (CI 15850), Red 6 (CI 15850), Yellow 5 Lake (CI 191140), Yellow 6 Lake (CI 15985), Manganese Violet (CI 77742), Bismuth Oxychloride (CI 77163), Red 30 Lake (CI 73360), Red 22 Lake (CI 45380), Red 27 Lake (CI 45410), Red 28 Lake (CI 45410), Blue 1 Lake (CI 42090).",
pimprod2043361,42,Hot Lips Lipstick 2,"FeaturesCreated using Charlotte's iconic K.I.S.S.I.N.G and Matte Revolution formula, this lipstick is moisturizing and hydrating for kissably-soft lips. The antioxidant lipstick tree and orchid extracts soothe, soften, and protect your lips.","Octyldodecanol, Polybutene, Pentaerythrityl Tetraisostearate, Ethylene/Propylene Copolymer, Caprylic/Capric Triglyceride, Vp/Hexadecene Copolymer, Mica, Diisostearyl Malate, Silica, Hydrogenated Styrene/Methyl Styrene/Indene Copolymer, Ozokerite, Dicalcium Phosphate, Stearalkonium Bentonite, Propylene Carbonate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Crambe Abyssinica Seed Oil, Ethyl Vanillin, Bixa Orellana Seed Extract, Tin Oxide. May Contain: Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Iron Oxides (CI 77491), Red 6 (CI 15850), Blue 1 Lake (CI 42090).",
pimprod2043380,42,Airbrush Flawless Matte Lip Blur Liquid Lipstick,"FeaturesThis modern matte, liquid lipstick blurs without drying, creasing, or settling into fine lines.Available in eight light-as-air shades, this formula is infused with hyaluronic acid that hydrates for up to 24 hours of comfortable wear.For a blurred look, use fingertips and press into the lips.For a bold look, use the precise diamond tip applicator and swipe directly onto the lips!Key IngredientsHyaluronic Acid: Offers up to 24 hours of hydration.Powder Blur Technology: Creates a weightless matte finish.Film Forming Resin: Provides a smooth, airbrushed look.Research ResultsIt's COLOR + CARE that HYDRATES, VISIBLY SMOOTHS + BLURS!""Airbrush Flawless Lip Blur is a VICTORY FOR YOUR LIPS!"" - Charlotte Tilbury MBEIt's not a lip filter, it's an AIRBRUSH FLAWLESS LIP BLUR!Smoothing, soft-focus effect + LONG-LASTING weightless color that lasts up to 12 HOURS!*HYDRATES for up to 24 HOURS!**EVERYONE agrees it FEELS HYDRATING on the lips***99% agree lips FEEL SOFT and SMOOTH***97% agree it has a BLURRING EFFECT***Innovative DIAMOND applicator for FLAWLESS, PRECISE application.*Tested on 33 people.**Tested on 32 people.***105 people tested over 1 week.","Dimethicone, Polyglyceryl-2 Triisostearate, Dimethicone Crosspolymer, Trimethylsiloxysilicate, Ethylhexyl Palmitate, Aroma (Flavor), Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Triethoxycaprylylsilane, Silica Dimethyl Silylate, Kaolin, Butylene Glycol, Caprylyl Glycol, Phenoxyethanol, Sodium Hyaluronate, Hexylene Glycol, Benzyl Benzoate. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742), Red 6 Lake (CI 15850).",
